start_lat,start_lon,end_lat,end_lon,time,dt,distance,aver_speed
11.57139,104.88823,11.5662,104.89363,1689134061,666,1533.96153,2.303245541
11.59914,104.90186,11.59458,104.89541,1689145612,1162,2588.927194,2.227992422
11.54093,104.83047,11.57764,104.86069,1689125653,2094,5522.359376,2.637229884
11.52207,104.87994,11.51533,104.8803,1689144764,394,750.4805901,1.904773071
11.53991,104.91375,11.53954,104.91789,1689124366,238,496.1905066,2.084834062
11.52561,104.79573,11.52308,104.78951,1689128783,412,744.5557688,1.807174196
11.546,104.88585,11.54513,104.88908,1689172972,212,906.4461207,4.275689249
11.57661,104.87984,11.57977,104.87702,1689173312,291,471.7770804,1.621227081
11.55212,104.91132,11.55296,104.91135,1689164287,227,348.8106335,1.53661072
11.5652,104.93224,11.55955,104.8884,1689172144,1409,5032.593201,3.571748191
11.52524,104.87986,11.5285,104.88527,1689163636,235,826.8947593,3.518701103
11.49594,104.87341,11.51943,104.88524,1689160571,913,3216.413072,3.522905884
11.59986,104.90027,11.63186,104.88222,1689140528,544,5170.894113,9.505320062
11.53738,104.96962,11.53079,104.94561,1689129227,646,5054.590921,7.824444151
11.5128,104.94634,11.51773,104.94599,1689127586,363,549.516588,1.513819802
11.55288,104.91643,11.55297,104.90756,1689139297,268,966.3698919,3.605857806
11.52463,104.79276,11.5283,104.79987,1689138660,357,875.5689215,2.45257401
11.57625,104.91746,11.56541,104.9039,1689152643,2507,5502.593612,2.194891748
11.55483,104.92316,11.53052,104.93058,1689152419,958,2825.520771,2.949395377
11.58363,104.88752,11.54541,104.91011,1689121107,3356,6679.835606,1.990415854
11.50969,104.94361,11.49384,104.94875,1689157379,289,1849.432733,6.399421221
11.55443,104.85743,11.55354,104.82868,1689116488,1269,4177.570456,3.292017696
11.56213,104.91636,11.55044,104.93986,1689164500,821,3570.447159,4.348900316
11.5647,104.89686,11.55271,104.87973,1689138552,2770,4251.356776,1.53478584
11.56521,104.84184,11.56297,104.86295,1689146541,773,4141.007653,5.357060353
11.54398,104.95284,11.53622,104.95513,1689166296,413,898.2183268,2.174862777
11.53048,104.80492,11.52031,104.77765,1689126637,373,3625.468731,9.719755311
11.54488,104.93252,11.52999,104.92954,1689174723,517,2619.998302,5.067694975
11.55571,104.91426,11.53319,104.95373,1689144037,1399,15813.06684,11.3031214
11.58606,104.8795,11.58647,104.88369,1689147673,741,1190.703752,1.606887655
11.56865,104.89643,11.56784,104.90039,1689164652,515,1004.208701,1.949919807
11.51551,104.88488,11.5283,104.8246,1689142004,3519,11042.00787,3.137825481
11.56634,104.893,11.55837,104.90803,1689141573,543,3410.84294,6.281478711
11.55665,104.88512,11.55314,104.86111,1689160929,1097,6116.031268,5.575233608
11.52277,104.85319,11.53764,104.92367,1689122031,2622,8465.714351,3.228724009
11.57137,104.91647,11.56768,104.93117,1689171171,703,1854.347306,2.637762883
11.50586,104.85864,11.54708,104.90251,1689140803,2096,10098.05735,4.817775451
11.53986,104.91684,11.53737,104.91139,1689127521,325,655.1472745,2.015837768
11.59508,104.81143,11.58955,104.86934,1689167746,1183,8188.792773,6.922056444
11.5818,104.89706,11.5634,104.90713,1689156785,588,3632.014929,6.176896137
11.57485,104.89487,11.56296,104.90098,1689143920,619,1491.621745,2.409728182
11.54467,104.90992,11.54743,104.90538,1689161970,265,639.6714463,2.413854514
11.5258,104.88178,11.5235,104.90894,1689159512,1424,3005.828173,2.110834391
11.50215,104.83518,11.50396,104.85584,1689159072,981,2322.837733,2.367826435
11.56901,104.89975,11.55794,104.9014,1689172638,332,1251.798685,3.770477967
11.55191,104.84343,11.55265,104.84403,1689120708,248,430.6056705,1.736313188
11.60313,104.907,11.60649,104.90081,1689143647,681,1771.237073,2.600935497
11.468,104.99164,11.4677,104.99786,1689172973,323,678.6462986,2.101072132
11.55782,104.89722,11.56723,104.89643,1689162780,554,1073.739037,1.938157107
11.57926,104.9067,11.61947,104.92624,1689148651,895,6620.101373,7.39676131
11.58777,104.90735,11.55492,104.93792,1689128954,1234,6726.685988,5.451123167
11.56664,104.90525,11.58672,104.91327,1689162942,3064,4906.838969,1.60144875
11.56965,104.90001,11.57974,104.90001,1689158664,538,1177.458084,2.188583799
11.5438,104.90258,11.58097,104.88746,1689131125,1777,5091.684021,2.865325842
11.56349,104.88944,11.57539,104.89629,1689179653,412,1921.957481,4.664945342
11.52208,104.90153,11.51334,104.87958,1689134636,1016,2927.523241,2.881420513
11.55422,104.93939,11.53362,104.91658,1689160606,1772,3778.413923,2.132287767
11.54782,104.92537,11.54412,104.92347,1689152059,263,647.379528,2.461519118
11.55325,104.90858,11.56835,104.91963,1689146369,679,2326.713582,3.426676852
11.5021,104.81884,11.56246,104.87971,1689135288,945,25382.21531,26.8594871
11.56293,104.86126,11.56267,104.86849,1689124723,432,788.1553853,1.824433762
11.54218,104.91344,11.54082,104.89766,1689132720,1036,3310.309825,3.195279754
